-2.375369720615840308e+01,-2.288626582448345204e+01,-2.323743009282192062e+01,inf,-2.595865823657496207e+01,-2.757650033862722339e+01,-3.139439379560219479e+01,-3.466226325545901688e+01,-4.176361382717049509e+01,-4.581263920209806173e+01
-2.355697965916381165e+01,-2.261112773472480342e+01,-2.286791237720764869e+01,inf,-2.554305570768043410e+01,-2.700401295226829745e+01,-3.077742146156393233e+01,inf,-4.129480898886882301e+01,inf
-2.336340385694904498e+01,-2.234255907625791693e+01,inf,-2.333898205899575018e+01,inf,-2.655596465112941473e+01,-3.017604326927499869e+01,inf,-4.083679208150099527e+01,inf
-2.317258712158718126e+01,-2.207985113524642173e+01,-2.196714050561685383e+01,-2.292052742719835834e+01,inf,-2.612591990047681278e+01,-2.959268154692026798e+01,inf,-4.038492238924810351e+01,inf
-2.298439269178737021e+01,-2.182075827872940366e+01,-2.162580436789688321e+01,-2.250707132786430265e+01,inf,-2.569809306259514159e+01,-2.904988134261919441e+01,-3.547101903050184291e+01,-3.994135652249443069e+01,-4.609487298758164542e+01
-2.279817580330854909e+01,-2.150104846186837904e+01,-2.108873707962946042e+01,-2.209844645652907147e+01,inf,-2.527194897284518760e+01,-2.850423811729634238e+01,-3.502131062966626018e+01,-3.950143915336217049e+01,-4.573108253936580070e+01
-2.261381161424993991e+01,-2.128114976749302301e+01,-2.077153117075501143e+01,-2.156657962093188985e+01,-2.334803253583696048e+01,-2.484743719282592167e+01,-2.797418351541207215e+01,-3.458201519877281527e+01,-3.907281858199642244e+01,inf
-2.243129364481437094e+01,-2.106706633627457137e+01,-2.046383889044564697e+01,-2.118184979837407411e+01,-2.294389485575190690e+01,-2.467425108601321426e+01,-2.746080403230685363e+01,-3.475251991195283097e+01,-3.864750444476717206e+01,inf
-2.225004469795511852e+01,-2.085819236476175931e+01,-2.016509978436397432e+01,-2.080318777837368316e+01,-2.254230264622152546e+01,-2.427199891937599219e+01,-2.696583474481240827e+01,-3.435020694614888725e+01,inf,-4.542547557391688429e+01
-2.207019970545661280e+01,-2.065390804561762650e+01,-1.987482787502808534e+01,-2.043053033319440459e+01,-2.214331035784424273e+01,-2.387120486200988267e+01,-2.648567913480814440e+01,-3.395586250731276579e+01,inf,-4.509213316197007515e+01
